"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0003697","single-stranded DNA binding","4/76","124/28366",0.032258064516129,12.0398981324278,6.38572042539393,0.00034994800521719,0.0230090813430302,0.0187866823853439,"Ighm/Jchain/Rpa1/Top1",4,"MF"
"GO:0005201","extracellular matrix structural constituent","4/76","142/28366",0.028169014084507,10.5137138621201,5.89069710338443,0.000583995237500283,0.0286600428867611,0.0234006353768231,"Aspn/Col6a5/Mfap4/Mfge8",4,"MF"
"GO:0004714","transmembrane receptor protein tyrosine kinase activity","3/76","63/28366",0.0476190476190476,17.7731829573935,6.90798267304188,0.000653841282587705,0.0286600428867611,0.0234006353768231,"Ephb3/Ephb6/Nrp2",3,"MF"
"GO:0038024","cargo receptor activity","3/76","67/28366",0.0447761194029851,16.7120974076984,6.67371622588044,0.000782721129085908,0.0294079509927991,0.0240112947869963,"Colec12/Stab1/Stbd1",3,"MF"
"GO:0030169","low-density lipoprotein particle binding","2/76","18/28366",0.111111111111111,41.4707602339181,8.90221583248894,0.00105415978690125,0.0343692983800243,0.0280621847889733,"Colec12/Stab1",2,"MF"
"GO:0042834","peptidoglycan binding","2/76","19/28366",0.105263157894737,39.2880886426593,8.65303881249036,0.00117613568600844,0.0343692983800243,0.0280621847889733,"Ighm/Jchain",2,"MF"
"GO:0019199","transmembrane receptor protein kinase activity","3/76","80/28366",0.0375,13.9963815789474,6.03341773093857,0.00130935288401388,0.034435980849565,0.0281166303514559,"Ephb3/Ephb6/Nrp2",3,"MF"
"GO:0050998","nitric-oxide synthase binding","2/76","22/28366",0.0909090909090909,33.9306220095694,8.00870729235773,0.00158056762360264,0.0377899350006814,0.0308551000205683,"Cd74/Dnm2",2,"MF"
"GO:0005044","scavenger receptor activity","2/76","25/28366",0.08,29.8589473684211,7.48211918266305,0.00204203629756724,0.0447546288550153,0.0365417021669927,"Colec12/Stab1",2,"MF"
"GO:0019865","immunoglobulin binding","2/76","28/28366",0.0714285714285714,26.6597744360902,7.0409128437008,0.00255962546460083,0.0482508896109433,0.0393963637407742,"Jchain/Umod",2,"MF"
"GO:0031210","phosphatidylcholine binding","2/76","29/28366",0.0689655172413793,25.7404718693285,6.90894537199949,0.00274446958639372,0.0482508896109433,0.0393963637407742,"Ighm/Jchain",2,"MF"
"GO:0071813","lipoprotein particle binding","2/76","30/28366",0.0666666666666667,24.8824561403509,6.78347237381914,0.00293541533754788,0.0482508896109433,0.0393963637407742,"Colec12/Stab1",2,"MF"
"GO:0071814","protein-lipid complex binding","2/76","30/28366",0.0666666666666667,24.8824561403509,6.78347237381914,0.00293541533754788,0.0482508896109433,0.0393963637407742,"Colec12/Stab1",2,"MF"
"GO:0042571","immunoglobulin complex, circulating","4/73","23/28779",0.173913043478261,68.5622394282311,16.3459102791694,3.25200268431712e-07,5.62596464386861e-05,4.3131825076206e-05,"Igha/Ighg3/Ighm/Jchain",4,"CC"
"GO:0019814","immunoglobulin complex","4/73","132/28779",0.0303030303030303,11.9464508094645,6.35661802845215,0.000360233463196128,0.00841012826764541,0.00644767971842605,"Igha/Ighg3/Ighm/Jchain",4,"CC"
"GO:0071748","monomeric IgA immunoglobulin complex","2/73","12/28779",0.166666666666667,65.7054794520548,11.3055004041108,0.000412021129838094,0.00841012826764541,0.00644767971842605,"Igha/Jchain",2,"CC"
"GO:0071754","IgM immunoglobulin complex, circulating","2/73","12/28779",0.166666666666667,65.7054794520548,11.3055004041108,0.000412021129838094,0.00841012826764541,0.00644767971842605,"Ighm/Jchain",2,"CC"
"GO:0071756","pentameric IgM immunoglobulin complex","2/73","12/28779",0.166666666666667,65.7054794520548,11.3055004041108,0.000412021129838094,0.00841012826764541,0.00644767971842605,"Ighm/Jchain",2,"CC"
"GO:0062023","collagen-containing extracellular matrix","6/73","391/28779",0.0153452685421995,6.04960936131451,5.06972213276582,0.000478598123507151,0.00841012826764541,0.00644767971842605,"Aspn/Col6a5/Colec12/Mfap4/Mfge8/Vit",6,"CC"
"GO:0071745","IgA immunoglobulin complex","2/73","13/28779",0.153846153846154,60.6512118018967,10.8481730070435,0.000486134581944821,0.00841012826764541,0.00644767971842605,"Igha/Jchain",2,"CC"
"GO:0071746","IgA immunoglobulin complex, circulating","2/73","13/28779",0.153846153846154,60.6512118018967,10.8481730070435,0.000486134581944821,0.00841012826764541,0.00644767971842605,"Igha/Jchain",2,"CC"
"GO:0071749","polymeric IgA immunoglobulin complex","2/73","13/28779",0.153846153846154,60.6512118018967,10.8481730070435,0.000486134581944821,0.00841012826764541,0.00644767971842605,"Igha/Jchain",2,"CC"
"GO:0071751","secretory IgA immunoglobulin complex","2/73","13/28779",0.153846153846154,60.6512118018967,10.8481730070435,0.000486134581944821,0.00841012826764541,0.00644767971842605,"Igha/Jchain",2,"CC"
"GO:0071753","IgM immunoglobulin complex","2/73","14/28779",0.142857142857143,56.3189823874755,10.440262182821,0.000566225985009299,0.00890519049150988,0.00682722240298293,"Ighm/Jchain",2,"CC"
"GO:0005662","DNA replication factor A complex","2/73","21/28779",0.0952380952380952,37.545988258317,8.44841836521563,0.00129174490128852,0.0186226556602429,0.0142771804879258,"Bcas2/Rpa1",2,"CC"
"GO:0043601","nuclear replisome","2/73","29/28779",0.0689655172413793,27.1884742560227,7.11534013425275,0.00246483218514874,0.0325804603165835,0.0249780225122575,"Bcas2/Rpa1",2,"CC"
"GO:0030894","replisome","2/73","30/28779",0.0666666666666667,26.2821917808219,6.9866561721547,0.00263656904296051,0.0325804603165835,0.0249780225122575,"Bcas2/Rpa1",2,"CC"
"GO:0005802","trans-Golgi network","4/73","259/28779",0.0154440154440154,6.08853863648384,4.14833281324786,0.00429056318476725,0.0494844953976489,0.037937611317942,"Arfgef2/Arfip1/Dnm2/Slc35b2",4,"CC"
