Significant,-log10(p-value),Difference,Gene Name,Number Of Imputations,XIC S03,XIC S03bis,XIC S04,XIC S05,XIC S06,XIC S06bis,XIC S07,XIC S07bis,XIC S08,XIC S09,XIC S10,XIC S11,XIC S11bis,XIC S12,XIC S12bis,XIC S13,XIC S14,XIC S15
,0.095019105,0.059509856,Entpd3,0,-0.846781731,-1.377902985,-0.875322342,-0.608510971,-0.803567886,-0.689472198,-0.842809677,-0.890868187,-1.708007813,-0.562376022,-0.576235771,-0.981167793,-0.877799988,-0.925507545,-0.714186668,-2.052721024,-0.753032684,-0.651842117
,0.586448326,1.008294676,Eny2,6,-3.649068117,-3.092834949,-4.547082424,-1.240556717,-1.465127945,-1.384094238,-1.229282379,-1.607232094,-3.534471035,-4.434800625,-1.213627815,-1.537779808,-1.612186432,-1.617381096,-1.682847023,-3.823112011,-0.288375854,-1.635824203
,0.060813425,-0.071782274,Eogt,10,-4.09581995,-2.78465271,-2.585236788,-3.838879585,-2.810405731,-3.400802135,-3.086697578,-3.507616043,-2.855165482,-4.691314697,-3.433505058,-3.157629967,-3.702871323,-3.265820503,-3.087059975,-4.500615597,-2.954767227,-3.613838196
,0.508448406,0.139554875,Epb41,0,0.161915779,0.429649353,-0.091844559,0.204973221,0.552639008,0.363307953,-0.0865345,0.347619057,0.244657516,0.323436737,0.464972496,0.516991615,0.471883774,0.174803734,0.20861721,0.317848206,0.223737717,0.386957169
,0.263630172,-0.243227312,Epb41l1,0,0.278906822,1.215787888,0.13517952,0.832122803,0.664474487,0.418102264,0.282653809,0.468710899,0.922603607,-1.041154861,0.89051342,1.039645195,0.679124832,0.807364464,0.88613224,0.315248489,0.934242249,0.841413498
,0.055193314,-0.041122675,Epb41l2,0,4.810292244,5.147115707,5.636695862,5.418386459,4.96632576,5.680002213,4.536149979,5.33655262,5.379501343,4.818748474,5.766718864,5.156550407,5.766906738,4.966866493,5.560139656,4.886358261,5.614398956,5.942512512
,0.235573981,0.079123395,Epb41l3,0,4.439497948,4.436754227,4.147314072,4.336961746,4.697483063,4.522577286,4.362949371,4.146252632,4.240695953,4.185489655,4.77933979,4.777686119,4.726860046,4.533343315,4.351315498,4.566408157,4.351104736,5.03081131
,0.1133979,0.276586141,Epb41l4b,6,-3.127057552,-2.316654205,-0.999923706,-0.838012695,-3.839216948,-0.136632919,-1.081436157,-0.385727882,-3.909624815,-0.785768509,-0.668374062,-3.783292532,-3.835870028,-0.895224571,-0.376877785,-3.436283112,-1.394767761,-0.609323502
,0.637080973,-0.129994018,Epdr1,0,2.242156029,1.989534378,2.41759491,2.08962822,2.191556931,1.973619461,1.963033676,1.805466652,2.190889359,2.084478378,2.174096107,2.21161747,2.138196945,2.156222343,1.956902504,2.182386398,2.151590347,2.049430847
,1.16883618,0.428187472,Epha2,0,0.221938133,-0.169332504,0.534255981,0.327825546,1.055475235,0.98982811,0.478380203,0.39051342,0.104328156,0.773910522,0.805579185,0.841542244,0.550561905,0.906874657,0.958321571,0.038391113,1.28830719,0.554708481
,0.03555212,0.042512247,Ephb2,6,-4.134203911,-3.330442429,-2.365255356,-2.825511932,-2.51618576,-4.135983467,-3.618535995,-3.461188555,-2.621049881,-2.826522827,-2.669921637,-2.737017632,-2.922311068,-2.410609245,-3.866110802,-3.002397537,-2.424066544,-2.817596436
,1.210214138,-0.737202202,Ephb3,2,-1.536601067,-1.301445007,-1.684465408,-2.290863037,-2.183616638,-3.64619565,-2.77822423,-2.270430565,-2.180980682,-1.785892487,-2.238480568,-2.279759407,-2.165981293,-2.021101952,-1.316651344,-1.854099274,-1.436937332,-1.499612808
,0.775597233,-0.536733423,Ephb6,6,-1.585301399,-2.129138947,-2.521841049,-2.351840973,-3.540879965,-2.231601715,-3.596166611,-2.390881538,-2.226694107,-2.719892502,-2.080231667,-3.758930445,-3.596809149,-4.106137753,-3.918437243,-2.611574173,-4.835637093,-3.236728668
,0.808292734,0.319450344,Ephx1,0,1.826426506,2.258213043,1.337875366,2.527740479,2.491859436,2.380737305,2.270118713,2.151730537,2.093160629,2.518547058,2.242945671,2.346922874,2.350538254,2.626841545,2.583235741,2.136512756,2.426719666,2.530778885
,0.194640564,0.075093167,Ephx2,0,0.967978477,0.819046021,0.951478958,1.174530029,0.949510574,0.984893799,1.407421112,1.493891716,0.784172058,0.958087921,0.795483589,1.155762672,1.351816177,1.29043293,1.444102287,0.47558403,1.143688202,0.908706665
,0.127959164,0.180318935,Epm2aip1,0,1.403479576,1.808446884,1.196746826,0.372938156,1.047748566,2.083898544,0.114557266,2.043320656,1.83445549,0.106517792,2.399554253,0.188176155,2.122428894,0.17639637,2.063187599,2.16913414,-0.796434402,0.4174366
,0.490172468,-1.117214135,Epn1,3,0.358883858,0.019182205,-0.287910461,0.632390976,0.141841888,0.321302414,0.080810547,0.336230278,-3.986205816,-3.936453819,0.486432076,0.417744637,0.373182297,0.340600014,0.394625664,-4.360480309,0.23783493,0.513259888
,0.074368037,0.04248929,Epn2,0,1.118603706,1.063531876,0.027494431,1.001478195,1.083957672,1.021928787,0.622953415,0.695998192,0.740205765,0.807897568,0.943922997,0.892825127,0.838371277,0.91596508,0.907874107,0.745819092,0.826658249,0.948987961
,0.766084951,0.267114265,Eprs1,0,-0.101464272,0.339801788,-0.252317429,0.338188171,0.240070343,0.36866188,0.529964447,0.647921562,0.300069809,-0.188947678,0.539423943,0.333340645,0.374498367,0.219183922,0.402461052,0.107437134,0.562297821,0.359420776
,0.024160846,0.007732494,Eps15,0,0.420060158,0.312770844,0.132419586,0.463487625,0.473396301,0.525629044,0.051139832,0.279173851,0.244983673,0.229722977,0.57537365,0.382845879,0.490768433,0.364600182,0.494351387,0.384576797,0.591022491,0.45381546
,0.515997088,0.155495201,Eps15l1,0,0.100369453,0.705228806,-0.006904602,0.588481903,0.423051834,0.498781204,0.565816879,0.439114571,0.673131943,0.303731918,0.612395287,0.473820686,0.539707184,0.487332344,0.747965813,0.296642303,0.613153458,0.780115128
,0.039000767,0.070255586,Epx,1,-2.045025826,-0.571399689,-1.528333664,-1.257635117,-0.765775681,-1.749498367,-1.788446426,-2.296822548,-1.170686722,1.03758812,-2.228759289,-2.149762154,-1.832351685,-0.113743782,-0.914725304,-2.918663025,-0.174930573,-4.283008575
,0.301212431,-0.168702228,Erap1,0,-1.665093422,-0.961185455,-0.752874374,-0.380695343,-0.963882446,-1.576745987,-1.24246788,-0.885468483,-1.266386032,-1.046285629,-0.779414177,-1.119315147,-1.887390137,-1.171988487,-0.824292183,-1.175983429,-1.058532715,-1.349510193
,0.752767052,1.167921526,Erbin,2,-3.157666206,-2.46216774,-3.963843822,-0.341876984,-0.859628677,-0.548389435,-1.27652359,-0.998419762,-1.082183838,-3.753731728,-0.675393105,-0.900794029,-0.452373505,-0.618376732,-0.914416313,-0.882131577,-0.778120041,-1.039661407
,0.020694143,0.013220957,Erc1,0,0.602795601,1.089710236,0.380102158,0.437608719,0.054115295,1.106021881,0.824087143,0.234465599,0.719409943,0.776973724,0.770352364,-0.275010109,-0.128679276,0.725771904,0.664765358,0.948936462,0.806268692,0.411802292
,0.326351106,-0.149754626,Ergic1,0,-0.909705162,-1.430860519,-1.03414917,-0.455415726,-0.916013718,-0.971027374,-1.099554062,-1.629952431,-0.814310074,-1.104471207,-1.21568203,-0.948206902,-1.058269501,-0.607901573,-0.902712822,-1.056732178,-0.838006973,-0.834617615
,0.614231641,-0.124907119,Eri3,0,-1.353276253,-1.477323532,-1.369976044,-1.349626541,-1.610055923,-1.582752228,-1.233840942,-1.837756157,-1.416967392,-1.408601761,-1.497229576,-2.392281532,-1.39953804,-1.648747444,-1.681208611,-1.431610107,-1.622205734,-0.988740921
,0.897470339,0.628821952,Erlin2,0,-0.031046867,-0.162000656,-1.687814713,-0.128303528,0.741029739,0.466924667,0.354200363,-0.29008007,0.361526489,-0.513835907,-0.234051704,1.078164101,0.600704193,0.980875969,-0.040408134,0.767948151,0.361278534,0.303369522
,0.173710175,0.088045631,Ermp1,0,0.164656639,0.65685463,-0.404066086,0.663257599,0.422721863,0.465948105,0.166969299,0.295163155,0.364665985,0.185768127,0.606312752,0.022425652,0.439430237,0.423306465,0.563754082,0.50369072,0.495798111,0.44099617
,0.117998595,0.036020381,Ero1a,0,0.145031929,0.554941177,0.234006882,0.578420639,0.586681366,0.32623291,0.165527344,0.44382,0.613201141,0.473257065,0.29012394,0.369502068,-0.070987701,0.150715828,0.50442791,0.200239182,0.334938049,0.075809479
,0.054430129,-0.023455654,Erp29,0,1.761275291,2.062597275,1.695121765,2.029973984,1.969591141,2.00592804,1.71298027,1.883303642,2.12833786,1.325805664,2.020558357,1.96851635,1.951467514,1.995049477,2.089001656,1.949630737,2.032407761,2.028985977
,0.297855101,0.287963697,Erp44,0,-1.323142052,0.846607208,1.154588699,0.740680695,0.75211525,0.569482803,0.528873444,0.693963051,0.781095505,0.512424469,0.66057682,0.783583641,0.648609161,0.889733315,0.956406593,0.762525558,1.076446533,0.330329895
,0.230788319,0.141231503,Esam,0,-3.13906765,-2.638916016,-3.357027054,-2.075263977,-2.733539581,-2.913244247,-2.710641861,-2.336380959,-2.27098465,-2.629362106,-3.035206795,-2.7631464,-2.75377655,-2.43459034,-2.083456993,-2.74515152,-2.480319977,-3.110578537
,0.037186775,0.020490476,Esd,0,2.422276497,3.428573608,3.010976791,3.486572266,3.022331238,3.064718246,3.095222473,3.325562477,3.136953354,2.867919922,3.240424156,2.940958977,3.256969452,2.983571053,3.032921791,3.252120972,2.98355484,3.51300621
,0.136094734,0.091533354,Esyt1,0,1.259701729,2.0865345,1.937337875,2.152750015,2.222444534,2.147180557,1.928661346,1.979308128,2.286300659,1.062000275,2.02840519,2.28208828,2.262521744,2.459570885,2.186869621,2.008640289,2.091205597,2.092382431
,0.311086706,0.120190723,Esyt2,0,-0.063101768,0.372379303,-0.468153,0.42678833,0.395641327,0.279321671,0.246124268,0.137068748,0.095106125,-0.017894745,0.174815178,0.141339302,0.36977005,0.588295937,0.586684227,0.058311462,0.255004883,0.199205399
,1.28173452,0.392036131,Etf1,0,0.186268806,0.724187851,0.686923981,1.034873962,1.207349777,1.029239655,1.019870758,0.76936245,1.44361496,0.780326843,1.100934029,0.336022377,0.613323212,0.917061806,0.968483925,1.124435425,0.946878433,1.010227203
,0.725083092,0.407529116,Etfa,0,2.609599113,2.819177628,2.328329086,2.215713501,2.476877213,2.338224411,3.621517181,3.599740028,2.976758957,2.562461853,2.729557991,2.902024269,2.777505875,2.795825005,2.624915123,2.854049683,2.267587662,2.803113937
,0.575664475,0.252168417,Etfb,0,2.776062965,3.075349808,2.90162468,3.146858215,2.954198837,3.068603516,3.713344574,3.890208244,3.011135101,2.950063705,3.00244236,3.05666256,3.221498489,3.243762016,3.293208122,3.189291,3.083871841,2.913619995
,0.638392686,0.248568501,Etfdh,0,1.588906288,1.581880569,1.400114059,1.891252518,1.752799988,1.832902908,2.326026917,2.372345924,1.531730652,1.542137146,1.690804482,1.68593502,1.787475586,1.891072273,1.747765541,1.418243408,1.940973282,1.724664688
,0.891246749,0.346084152,Ethe1,0,-0.739460945,-0.211511612,-0.894557953,-0.692232132,-0.135002136,-0.595682144,0.260520935,0.053177834,-0.551038742,-0.549440384,-0.501030922,-0.631270409,-0.757129669,-0.155795097,-0.237704277,-0.514389038,-0.420326233,-0.587129593
,0.622564787,1.096615519,Etnppl,3,-4.250002384,-4.060977459,-1.183227539,-0.441514969,-3.251681328,-0.624620438,-1.547035217,-0.636036873,-2.046262741,-0.957166672,-0.648402214,-1.619521141,-1.027784348,-0.516236305,-0.530997276,-0.671710968,-0.735034943,-0.827371597
,0.057025018,0.126857579,Evi5,3,-1.666550636,-1.016664505,-3.54487443,-1.026004791,-1.059720993,-1.327344894,-1.181247711,-0.90053463,-4.561628819,-1.843330383,-0.932854652,-3.977201462,-0.689418793,-0.966750145,-1.539570808,-0.832427979,-1.159118652,-1.20470047
,1.048885008,0.398373638,Evi5l,0,-2.334673882,-2.384325027,-3.224567413,-2.928285599,-2.136632919,-2.155996323,-1.873542786,-2.571248055,-2.604421616,-2.385892868,-2.509390831,-2.019522667,-2.170894623,-2.501534462,-2.486826897,-2.69908905,-2.209095001,-2.252826691
,0.239409785,0.173266513,Ewsr1,0,-2.690276146,-4.061006546,-2.853948593,-2.435617447,-2.361671448,-2.850723267,-2.68620491,-3.29226017,-2.965135574,-2.776279449,-2.926344872,-2.118279457,-2.770675659,-2.66432476,-2.768538475,-3.592094421,-2.273151398,-2.553220749
,0.101071748,0.083142178,Exoc1,0,-0.690478325,-0.376773834,-1.683526993,-0.734800339,-0.957845688,-0.191745758,-1.132642746,-0.231703758,-1.377981186,-0.946971893,-0.678877831,-0.383208275,-1.265670776,0.475966454,-0.433526039,-1.26590538,-0.505212784,-0.500053406
,0.877534866,0.147441285,Exoc2,0,-0.228440285,-0.020841599,-0.273481369,-0.00749588,0.091810226,0.222496033,-0.137292862,-0.005337715,-0.201681137,0.067388535,0.066752434,0.093775749,0.035017014,0.150933266,0.051772118,-0.079198837,-0.135246277,0.098558426
,0.339591915,0.09577305,Exoc3,0,-0.572205544,-0.449941635,-0.591651917,-0.590480804,-0.366352081,-0.202150345,-0.277294159,-0.757206917,-0.77214241,-0.537828445,-0.274104118,-0.416153908,-0.333557129,-0.364254951,-0.353112221,-0.675100327,-0.932924271,-0.164823532
,1.38196461,0.792708363,Cybc1,0,-2.126200676,-2.238620758,-1.181755066,-1.230070114,-1.364896774,-0.783481598,0.128511429,-1.205224037,-1.352140427,-0.83814621,-0.894795418,-1.17128849,-0.905500412,0.059775352,-0.948750496,-1.013433456,-1.053049088,-1.059192657
,0.766690841,1.217560921,Exoc5,1,0.286904335,0.878372192,-3.89131403,0.577962875,0.829862595,0.734289169,0.755237579,0.524323463,0.639160156,0.398134232,0.882788658,0.737046242,1.078166962,0.881943703,1.071232796,0.435533524,-0.508138657,0.552623749
,0.438245526,0.257615123,Exoc6b,0,-1.713921547,-0.795597076,-1.996006012,-1.108301163,-0.778978348,-0.808361053,-1.375358582,-1.241585732,-1.489679337,-1.572072983,-0.754853249,-0.888520241,-0.978696823,-0.862275124,-1.319701195,-1.654857635,-0.832408905,-0.885118484
,1.439726683,0.771553142,Hbb-bs,0,7.966637611,8.153482437,7.47603035,7.669790268,8.468614578,8.349182129,8.938510895,8.955147743,8.967554092,9.005857468,7.431401253,8.342644691,8.219108582,7.503624916,7.437773705,10.12366486,8.373865128,7.434520721
,0.522581783,0.522195918,Exoc8,0,-2.564517021,0.02820015,-1.737989426,-0.5513134,-0.171758652,-0.759572983,-0.314571381,-1.177926064,-0.599409103,-1.304269791,-0.46195507,-0.242354393,-1.617053986,-0.007668495,-0.406327248,-0.696266174,-0.389509201,-0.514089584
,0.693525099,-0.178628819,Exog,0,-0.573336601,-0.38757515,-0.432064056,-0.976558685,-0.697004318,-0.630731583,-1.114637375,-0.820515633,-0.803216934,-0.631601334,-0.699379921,-0.599188805,-0.732971191,-0.841511726,-0.55650425,-0.651144028,-0.631292343,-0.492774963
,1.685309059,0.771164111,Sod1,0,5.872580528,6.765014648,5.835853577,6.17417717,7.260704041,7.251529694,7.079957962,7.104493141,6.848365784,5.979751587,7.006691933,7.047314644,6.979938507,7.082921028,6.833706856,6.563461304,5.969741821,7.177019119
,0.216241536,0.162063556,Exosc5,8,-3.337021828,-4.016518593,-2.915346146,-3.492936373,-3.371135712,-2.81717062,-2.737436295,-4.15030241,-3.679647446,-3.150692701,-3.042360067,-3.233384132,-3.988682032,-2.841727257,-3.093239784,-4.272099018,-2.700975418,-3.14222908
,0.117052966,-0.119401021,Exosc6,2,-4.779883385,-3.987728119,-2.827450991,-3.850551605,-3.815952301,-3.932714462,-4.512514114,-3.729193687,-4.739831924,-3.267189741,-3.868235588,-4.879412651,-3.777515411,-4.370312691,-3.657668114,-3.882167816,-3.731912613,-3.220876694
,1.262100578,1.143708416,Exosc8,7,-3.64289999,-3.487551689,-4.214625359,-2.768530846,-2.562747955,-1.598129272,-1.850099564,-3.62735486,-1.375431061,-2.073085785,-3.606006384,-1.836533546,-4.002259731,-1.188448906,-1.522618294,-1.733057022,-1.761716843,-1.563064575
,0.230303467,-0.463595714,Exosc9,8,-2.865838051,-1.473709106,-4.796713352,-0.94383049,-1.899009705,-1.611532211,-3.939476967,-3.862754345,-3.319200993,-4.090620995,-2.162734032,-1.67759037,-2.097073078,-1.071152687,-4.003582954,-4.258002281,-0.667551041,-1.36243248
,0.477221121,0.191436257,Ezr,0,0.725689888,1.227245331,0.493125916,1.466667175,1.191453934,1.387132645,1.246049881,1.045725822,1.334510803,0.843610764,1.13884449,1.207541466,1.287532806,1.517069817,1.269053459,0.868743896,1.513530731,1.504302979
,0.164364561,-0.187219415,F10,3,-2.194359779,-2.373451233,-2.399145126,-4.361876488,-2.935443878,-3.886455536,-2.896064758,-3.026098251,-2.741056442,-2.326238632,-3.324635506,-2.662327766,-2.826465607,-2.423825264,-2.606789589,-5.458434105,-2.685741425,-3.172311783
,2.686523057,0.699799367,Ublcp1,0,-0.504498482,-0.155046463,0.117067337,0.022289276,0.663286209,0.59826088,0.429275513,0.370785713,1.076351166,0.32324791,0.527058601,0.377055168,0.588359833,0.647564888,0.678128242,0.028236389,-0.551664352,1.090473175
,0.322929711,-0.870005488,F12,7,-0.543587685,-3.928787708,0.447120667,-4.433584213,-2.465026855,-2.537586212,-3.714101315,-4.947235107,-3.772019148,-0.157997131,-3.299040794,-1.422001839,-4.46489954,-1.411639214,-2.455447197,-0.663324356,-3.014234781,-2.770723343
,0.550044905,-0.192345381,F13a1,0,1.942973137,2.113426208,2.222988129,2.265209198,2.215400696,1.85602951,2.128190994,1.791678429,2.097820282,2.179363251,1.338143349,1.908547401,1.794897079,2.330023766,2.248915672,1.959890366,2.201213837,1.329874039
,0.049425292,-0.01699451,F2,0,1.890816689,1.492559433,1.666984558,1.715927124,1.379951477,1.433498383,1.789575577,1.781445503,1.956186295,1.613090515,1.768294334,1.508486748,1.803014755,1.942479134,1.968997002,1.969579697,1.766241074,1.499225616
,0.018045641,-0.050108322,F3,2,0.544636726,0.148038864,-3.453538656,0.234428406,-0.085926056,-0.805681229,-3.532000065,-0.388445854,0.120624542,0.225118637,-0.305708885,0.030880928,0.288787842,0.418133736,0.320656776,0.106767654,0.049777985,0.11479187
,0.144754807,-0.068123307,FAM120A,0,-1.385035515,-0.543859482,-1.231781006,-0.671977997,-0.71323204,-1.098007202,-1.132715225,-1.002678871,-0.99200058,-1.359052658,-0.886321068,-1.191176414,-1.130735397,-0.628825188,-0.689974785,-1.210786819,-0.577753067,-0.888759613
,0.74237896,-0.366396734,Fa2h,0,-0.819394112,-0.573890686,-0.86110878,0.373931885,-0.759187698,-0.597696304,-1.205125809,-1.04913044,-1.045921326,-0.77820015,-0.420323372,-0.663756371,-0.838939667,-0.91143322,-0.777018547,-1.093006134,-0.49067688,-0.305921555
,0.183631002,0.41284505,Faah,5,-3.757319927,-1.103168488,-3.37937355,-0.928905487,-1.367664337,-0.735126495,-3.98651123,-1.339474678,-1.187351227,-3.79006362,-0.749236107,-0.763331413,-1.127481461,-0.661366463,-0.669062614,-4.17416811,-0.694860458,-0.688594818
,0.618938099,0.893610443,Fabp3,0,1.849484444,2.695320129,2.244024277,3.265260696,2.108165741,3.026306152,5.280544281,5.246365547,3.116411209,2.268198013,2.803938866,2.391446114,3.376113892,2.477416039,2.734213829,3.377059937,3.352617264,3.048532486
,0.435600725,-0.425735371,Fabp4,0,6.562880516,5.948482513,6.901887894,6.697881699,5.65020752,5.737728119,6.693965912,5.740912437,7.15391922,6.88350296,4.85409832,6.008812904,5.972940445,6.469584465,5.897152901,5.835494995,5.534996033,5.753927231
,0.355365667,0.144977467,Fabp5,0,3.753773689,4.243728638,3.926689148,4.432815552,4.219940186,4.655736923,4.202980042,4.16748333,4.389249802,3.732067108,4.272147179,4.159361839,4.181165695,4.300723076,4.418869972,4.362300873,4.264455795,4.363361359
,0.598460394,0.761828354,Fadd,7,-3.5480721,-1.686843872,-3.093174934,-3.396231413,-1.453937531,-2.11450386,-1.482904434,-1.463583946,-4.127912998,-3.097030878,-1.44489193,-2.31840992,-1.935764313,-1.649516106,-1.553240776,-3.308062077,-4.161783695,-1.733253479
,0.149329008,-0.058898347,Fads1,0,-2.276928902,-2.260770798,-2.423395157,-2.392419815,-2.315439224,-2.096679688,-2.718893051,-2.596199989,-2.762577057,-2.233495712,-2.057654381,-2.34660244,-2.08159256,-2.438418388,-2.25562191,-2.642883301,-2.315097809,-1.985858917
,0.538844203,0.774155174,Faf1,1,-1.01703167,0.200796127,-3.68639946,0.064920425,-0.282659531,-0.040218353,-0.681659698,0.080857277,-0.147348404,-1.126058578,-0.149827003,-0.49840641,-0.091930389,-0.569487572,-0.035466194,-0.070606232,-0.635112762,0.216091156
,0.335609975,0.241929361,Faf2,0,0.35311985,0.982624054,-0.039478302,0.933109283,1.26742363,1.003862381,1.098052979,0.911860466,0.628261566,-0.265464783,0.950915337,1.001732826,0.927560806,1.158989906,1.043478966,0.819120407,0.992067337,1.029567719
,0.976535848,-0.248122522,Fah,0,1.097498894,1.133073807,1.246110916,1.201931,0.996839523,0.978424072,0.732925415,0.703850746,1.31611824,1.150690079,0.57186985,0.861109734,0.907596588,1.193242073,1.052998543,0.937257767,0.871465683,0.815391541
,0.869872327,0.572363394,Fahd1,10,-3.683498383,-4.228446484,-3.806648254,-3.325586319,-4.084672451,-3.728123665,-2.480918884,-2.428658485,-3.014860153,-3.024899244,-3.558637381,-4.132508278,-4.015075207,-2.737473488,-3.008921623,-3.266565323,-3.14201355,-2.929647446
,1.324532618,0.690106562,Cyp4b1,8,-5.267222404,-4.395060539,-4.402177811,-4.205068588,-4.762582779,-3.652024031,-4.145914078,-3.648568153,-3.454166889,-3.409722328,-4.067952156,-3.567605019,-2.876022339,-2.884110451,-2.015078545,-4.269870758,-4.95499897,-4.256721497
,0.476904301,-0.604503785,Fam107b,5,-1.867142677,-2.683273792,-1.62884903,-1.273351669,-1.923030853,-1.779052734,-1.4199543,-3.895205736,-4.102883339,-2.242380142,-1.911099434,-4.343741417,-1.824979782,-2.159506798,-3.357563734,-0.857456207,-1.741523743,-1.212156296
,0.742213057,-1.215461356,Fam114a1,2,-1.132418633,-1.396772385,-0.96811676,-1.266775131,-1.536190033,-4.932357788,-4.580115795,-2.02197361,-1.364645004,-1.110588074,-1.29950428,-2.395264626,-1.480527878,-1.581374168,-1.10163784,-1.592046738,-1.001615524,-1.178503036
,0.058672987,0.134627359,Fam114a2,5,-1.266636848,-0.251335144,-3.711240768,-2.534174442,-0.830369949,-2.41815567,-1.620611191,-4.22536993,-1.185108185,-1.589082718,-0.774838448,-0.308053017,-1.901009321,-1.734677315,-0.650803566,-3.630964518,-1.765213013,-1.430856705
,0.295547596,-0.160681077,Fam120c,0,-1.633973122,-0.759864807,-0.491458893,-0.610675812,-0.855312347,-0.71313858,-1.29246521,-1.339327812,-1.261009216,-0.747297287,-1.034169197,-1.102091789,-0.930091858,-1.047480583,-1.228383064,-1.253688812,-0.483839035,-0.805854797
,0.154097323,0.106788601,Fam162a,0,-1.626372337,-0.627695084,-0.969291687,-0.262207031,-0.6967659,-0.277500153,-1.15055275,-0.501765251,-1.094093323,-1.018032074,-0.613511086,-0.809872627,-0.284873962,-0.529408455,-0.267123222,-0.745946884,-0.480474472,-0.725255966
,0.032152814,0.048980917,Fam169a,2,-2.382527351,-1.849910736,-3.529417038,-3.310695648,-2.241155624,-2.087425232,-3.26527977,-4.330739975,-2.456447601,-2.924038649,-1.729010582,-2.554820061,-2.148412704,-2.116551399,-1.560181618,-2.333023071,-2.027223587,-2.664764404
,0.232768422,-0.128325837,Fam171a2,1,-3.144524574,-3.616346359,-3.327575684,-3.144615173,-3.300895691,-3.274251938,-4.009410858,-3.470749855,-3.371063232,-3.871641159,-2.758126259,-3.480156898,-2.997913361,-2.927140236,-2.532628059,-3.341133118,-3.052841187,-3.169656754
,0.045246363,-0.029060738,Fam177a1,0,0.912734032,0.613105774,1.078439713,0.797077179,1.062387466,1.187547684,0.195457458,0.315592766,1.297780991,0.83288002,0.857302666,1.105290413,1.146600723,1.035033226,1.004588127,1.149267197,1.582557678,1.485115051
,0.229180477,0.401836063,Fam234a,3,-4.115954876,-1.933036804,-3.129947901,-2.336965561,-0.823816299,-1.634120941,-2.938489914,-4.122464657,-2.241210938,-3.897005081,-1.682873726,-1.467141151,-1.999668121,-1.297783852,-1.817929268,-1.983142853,-1.769271851,-1.492301941
,1.354913467,0.685408626,Ufd1,0,-1.481965065,0.024173737,-0.700792313,0.171222687,0.11009407,0.264497757,-0.056371689,0.453791618,0.341808319,-0.068250656,0.274409294,-0.362425804,-0.133571625,0.17919445,0.281655312,0.012367249,0.515924454,0.113313675
,0.698433336,1.184164575,Fam91a1,3,-4.490942001,-1.118017197,-3.97684145,-0.494009018,-1.51802063,-0.776838303,-1.015777588,-1.31274128,-1.269744873,-3.138661861,-0.318730354,-1.265776634,-0.796440125,-1.281565666,-1.13173008,-1.230634689,-1.896297455,-0.262191772
,0.113563968,-0.021813018,Fam98b,0,-0.279959679,-0.098825455,-0.155853271,-0.20614624,-0.285449982,-0.212903976,-0.369522095,-0.221535683,-0.243650436,-0.1667099,0.050707817,-0.044157982,-0.026103973,-0.069804192,-0.050831795,-0.094520569,0.114994049,-0.219707489
,0.673400405,-0.499016796,Fam98c,5,-2.253342628,-2.778371811,-2.293048859,-2.809181213,-4.017292023,-2.349208832,-2.678632736,-2.458691597,-3.992676497,-2.762237549,-2.968781233,-3.034091473,-3.20508194,-3.16190052,-2.117352486,-2.040054321,-3.720975399,-2.868375778
,2.708906365,0.639486415,Jchain,1,-2.274283409,-2.281270981,-2.260904312,-2.185552597,-2.056610107,-1.384202957,-1.604417801,-1.714280128,-1.256103516,-1.395717621,-1.865782738,-2.020380974,-3.520917654,-3.974696159,-2.910681725,-1.008533478,-3.162887573,-2.379220963
,1.009843198,0.867028594,Far1,1,-3.709162712,-2.415111542,-4.436438084,-2.754745483,-2.341985703,-2.701953888,-2.744327545,-3.078467369,-2.60020256,-1.0801754,-2.685738564,-2.304104805,-2.362077713,-2.692875862,-3.005568504,-2.782800674,-3.001049042,-2.814682007
,0.605297255,-0.215155908,Farp1,0,-1.684197426,-1.694358826,-1.684921265,-1.673557281,-1.710296631,-1.932868958,-1.886993408,-2.499918938,-1.390487671,-1.804141998,-2.071194649,-1.727950096,-1.731061935,-2.096207619,-1.517643929,-1.900997162,-1.360363007,-2.032459259
,0.144850829,0.07534773,Farsa,0,-1.437167168,-1.286745071,-1.620996475,-1.015218735,-1.181991577,-1.972917557,-1.04268074,-1.010821342,-0.985055923,-1.23049736,-1.428824425,-1.115475655,-1.129293442,-1.037125587,-1.044831276,-1.103086472,-1.139940262,-0.934495926
,0.698870967,0.217624222,Farsb,0,-0.177968025,0.076566696,-0.142217636,0.520881653,0.282617569,0.403453827,0.269403458,0.588944435,0.299966812,-0.102697372,0.266890526,0.329667091,0.245536804,0.640101433,0.308634758,0.32226944,0.364624023,0.331905365
,0.035072132,-0.023651157,Fasn,0,4.556824684,4.959190369,4.09034729,3.932226181,4.125209808,4.139856339,4.710184097,4.728146553,4.568973541,4.3647995,3.889801979,4.582514763,4.57113266,5.294732094,5.28860569,3.819318771,4.234161377,4.096616745
,0.083730867,-0.080903224,Fau,0,-0.200932503,0.791406631,0.428419113,0.066280365,-0.953672409,0.091398239,0.000862122,0.350962639,0.349388123,1.131658554,0.36213398,0.035191536,0.399753571,-0.115036964,0.429854393,0.751399994,0.427183151,0.469436646
